sample_index,class0_sum,class1_sum,class2_sum,class3_sum,class4_sum,class5_sum,class6_sum,class7_sum,class8_sum,class9_sum,predicted_label
3361,-17,-14,-20,-18,-15,20,-14,-10,-18,-15,5
3362,-20,-20,-20,-20,-20,20,-16,-20,-20,-20,5
3363,-17,-15,-14,-15,-10,-14,-9,-14,20,-9,8
3364,-20,-20,-20,20,-20,-20,-20,-20,-20,-20,3
3365,-20,-20,1,-18,-6,-20,-8,-20,-20,-20,2
3366,-20,-18,-20,-20,-16,-20,-19,-15,19,-12,8
3367,-20,-20,-20,-20,-20,18,-19,-13,-20,-20,5
3368,-20,-18,-20,-20,-20,-9,-20,-13,-19,20,9
3369,-20,-20,-20,-20,-20,-16,-20,-10,-20,15,9
3370,-20,-20,-6,-20,-6,-20,-20,-19,-20,-20,2
3371,11,-20,-20,-20,-19,-20,-11,-19,-20,-14,0
3372,-20,-20,-19,-20,6,-20,-9,-20,-20,-20,4
3373,-20,-18,-20,-18,-20,-5,-16,14,-20,-20,7
3374,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
3375,-14,-13,-20,-8,-20,-12,-11,-6,13,-15,8
3376,-20,-20,-20,-20,-20,-20,-20,-20,20,-20,8
3377,-11,-11,-12,-10,-12,-11,-5,-7,14,-13,8
3378,-20,-20,-20,-18,-20,-16,-18,11,-20,-20,7
3379,-20,-20,16,-20,-20,-20,-18,-20,-20,-20,2
3380,7,-20,-20,-18,-20,-20,-12,-20,-20,-20,0
3381,-20,-20,-20,-20,-20,-20,-20,-13,-20,11,9
3382,-20,-20,-20,-20,-20,-16,-20,19,-20,-19,7
3383,-20,-20,-20,-20,-20,-20,-20,-16,-20,18,9
3384,-20,-20,-20,-20,-9,-20,12,-20,-20,-20,6
3385,-20,-20,-20,-20,-20,-20,-20,-20,-20,20,9
3386,-20,-20,2,-18,3,-20,-20,-20,-20,-20,4
3387,-20,20,-20,-13,-20,-20,-20,-20,-20,-20,1
3388,-20,-20,-20,-20,6,-20,-15,-20,-20,-20,4
3389,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
3390,-20,-20,6,-20,-8,-20,-17,-20,-20,-20,2
3391,-20,-20,-20,-20,-20,20,-20,-14,-20,-20,5
3392,-20,-19,-7,-13,-16,-20,-13,-19,-20,-20,2
3393,-20,-20,-11,-20,-8,-20,-6,-20,-20,-20,6
3394,-20,-20,7,-20,-10,-20,-9,-16,-20,-20,2
3395,-20,-20,-20,-20,-20,-18,-20,-20,-20,20,9
3396,9,-20,-20,-20,-20,-20,-10,-20,-20,-20,0
3397,-20,-20,-20,-19,-20,-18,-20,15,-20,-18,7
3398,-18,11,-20,-6,-20,-18,-20,-19,-20,-20,1
3399,-20,-19,-20,-15,-20,-20,-20,-16,-20,20,9
3400,-20,-20,-20,-20,-20,-19,-20,20,-20,-20,7
3401,-11,-16,11,-14,-4,-3,2,-9,-7,-14,2
3402,-17,-20,-20,-20,-20,18,-17,-18,-20,-20,5
3403,-6,-20,-20,0,-20,-19,-15,-19,-18,-20,3
3404,-15,-20,-12,-15,-15,-20,-12,-14,18,-20,8
3405,-20,-20,-19,-20,4,-20,-14,-20,-20,-20,4
3406,-20,-17,-20,-20,-20,-6,-20,-17,-20,8,9
3407,-20,-20,-20,-3,-14,-20,-18,-20,-20,-20,3
3408,-20,-20,-20,-20,-20,-20,-19,-12,-20,17,9
3409,-20,-19,-17,-20,-20,19,-18,-11,-20,-12,5
3410,-20,-20,-20,-20,-20,0,-20,5,-19,-20,7
3411,-15,-19,-18,-14,-20,20,-14,-19,-20,-19,5
3412,-20,20,-20,-15,-20,-20,-20,-20,-20,-20,1
3413,-20,-20,-18,20,-20,-20,-20,-20,-20,-20,3
3414,-16,-20,-20,20,-20,-20,-20,-20,-20,-20,3
3415,-20,-20,-19,-20,-5,-20,2,-20,-20,-20,6
3416,-6,-20,-18,-20,-15,-20,-4,-20,-20,-20,6
3417,-20,-20,-20,-15,-20,-14,-20,6,-20,-16,7
3418,-20,-20,-20,-20,-20,8,-20,-9,-20,-18,5
3419,-18,-17,-20,20,-20,-20,-20,-20,-20,-20,3
3420,-20,-20,-20,-20,-20,9,-20,-16,-20,-20,5
3421,-20,-20,-20,-20,-20,-7,-20,-19,-20,9,9
3422,-20,-20,-18,-20,-13,-20,-20,-20,20,-20,8
3423,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
3424,-20,-20,-20,-20,-20,-20,-20,18,-20,-14,7
3425,-20,-20,-20,-20,10,-20,-13,-20,-20,-20,4
3426,-20,-20,-18,-20,-12,-20,11,-20,-20,-20,6
3427,-20,-20,-20,-20,-20,16,-18,-7,-20,-20,5
3428,-20,-20,-20,-20,-20,20,-15,-20,-20,-20,5
3429,-3,-12,-20,-1,-11,-20,-20,-17,-17,-20,3
3430,-20,-20,-6,-20,1,-20,-20,-20,-20,-20,4
3431,-20,-17,-20,-18,-20,-16,-11,-14,20,-15,8
3432,-12,-9,-20,7,-20,-19,-20,-18,-20,-20,3
3433,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
3434,-20,-20,-20,-20,-20,-20,-20,-7,-18,-1,9
3435,-20,-20,20,-20,-20,-20,-20,-20,-20,-20,2
3436,-5,-15,-19,-3,-14,-18,-9,-19,-20,-20,3
3437,-20,-19,13,-20,-20,-20,-20,-20,-20,-20,2
3438,-6,-9,0,-14,-12,-11,-5,-6,-5,-12,2
3439,-20,-20,-20,-20,-20,-13,-20,-7,-20,-3,9
3440,-20,-20,-20,-20,3,-20,-8,-19,-20,-20,4
3441,-2,-10,-10,-9,-10,-11,-7,-6,-10,-6,0
3442,-20,-20,-20,-20,-20,-5,-20,-6,-20,2,9
3443,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
3444,-15,-17,-5,-17,6,-20,-8,-20,-8,-18,4
3445,-20,-20,-14,-17,-20,-8,-14,-12,15,-20,8
3446,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
3447,-20,-20,-8,-20,3,-20,-20,-20,-20,-20,4
3448,-20,-20,-20,-20,-20,-4,-20,7,-20,-20,7
3449,-20,-20,-17,-20,-19,-20,-20,-20,20,-20,8
3450,-20,-20,-8,-20,-7,-20,-12,-17,-20,-20,4
3451,-11,-15,10,-8,8,-10,8,-6,0,-11,2
3452,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
3453,-20,-20,-11,-20,-5,-20,-14,-20,-20,-20,4
3454,3,-20,-20,-20,-20,-20,-8,-20,-18,-20,0
3455,-20,-20,16,-20,-20,-20,-13,-20,-20,-20,2
3456,-20,-13,2,-19,-17,-19,-4,-18,-20,-20,2
3457,-20,-20,-15,-5,-6,-17,-13,-20,-20,-20,3
3458,-20,-20,-1,-20,-20,-20,-16,-20,-19,-20,2
3459,-16,-16,-20,2,-20,-20,-20,-20,-20,-20,3
3460,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
3461,-20,-20,-20,-17,-20,10,-20,-5,-20,-20,5
3462,-20,-20,-3,-20,-7,-20,-8,-20,-20,-20,2
3463,-20,-20,-11,4,-12,-20,-16,-20,-20,-20,3
3464,-16,-20,-7,-14,-18,-20,-8,-20,-8,-18,2
3465,-20,-20,-20,-20,-19,-19,-17,-20,20,-20,8
3466,10,-3,9,4,11,-2,20,2,-2,-5,6
3467,13,-15,-16,-15,-10,-14,-9,-13,-8,-16,0
3468,-20,-20,-20,-20,-20,-10,-20,-9,-20,-12,7
3469,-20,-20,-20,-20,4,-20,-13,-20,-20,-20,4
3470,-20,-20,-20,-20,-12,-20,11,-20,-20,-20,6
3471,-20,-20,3,-20,-4,-20,-20,-20,-20,-20,2
3472,-20,-20,-20,-20,-18,-20,-18,-20,20,-20,8
3473,-13,-8,-20,5,-20,-20,-20,-20,-20,-20,3
3474,-20,-19,-19,-18,-20,11,-12,-16,-9,-12,5
3475,-20,20,-20,-18,-20,-20,-20,-20,-20,-20,1
3476,-15,-20,-13,8,-16,-17,-10,-18,-20,-20,3
3477,-20,-20,-20,-20,-20,-20,-20,-19,-20,20,9
3478,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
3479,-20,-20,-3,-20,-8,-20,-13,-20,-20,-20,2
3480,-20,-20,-20,-20,-20,-20,-20,-12,-20,20,9
3481,-4,-20,-20,-13,-20,-20,-19,-20,-20,-20,0
3482,-20,-20,-20,-14,-20,-20,-20,8,-20,-7,7
3483,-20,-20,-20,-20,6,-20,-11,-20,-20,-20,4
3484,5,-5,20,5,12,-5,12,0,6,-10,2
3485,-4,-19,-16,-14,-20,-20,0,-20,-20,-20,6
3486,-20,-20,-1,-20,-20,-20,-18,-20,-20,-20,2
3487,-20,-19,-20,-20,-20,5,-20,-19,-20,3,5
3488,-3,-19,-20,-15,-17,-20,-19,-20,-20,-20,0
3489,-19,-14,-16,6,-20,-20,-20,-18,-20,-20,3
3490,-20,-19,-20,-17,-20,4,-19,-20,-20,-17,5
3491,-19,-20,-18,-16,-11,-20,-4,-19,-20,-20,6
3492,-18,-20,-20,-14,-17,20,-11,-20,-20,-20,5
3493,-16,20,-20,-14,-20,-20,-20,-19,-20,-20,1
3494,-20,-20,-20,-20,-20,-16,-19,20,-20,-20,7
3495,-20,-19,-20,-20,-20,-20,-20,-20,-20,20,9
3496,-18,-20,-7,-20,2,-20,-20,-20,-18,-20,4
3497,-6,-20,-10,-6,-11,-20,-6,-20,-20,-18,0
3498,-20,-20,-20,-20,-20,-18,-20,15,-20,-20,7
3499,-18,-20,-14,1,-4,-20,-17,-20,-20,-20,3
3500,16,-16,-18,-20,-20,-20,-16,-17,-20,-20,0
3501,-20,-20,-8,-20,-7,-20,-14,-20,-20,-20,4
3502,-20,-20,-11,-13,-20,-20,-14,-17,20,-20,8
3503,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
3504,12,-20,-15,-17,-20,-14,-10,-19,-18,-17,0
3505,-20,-18,-20,-20,-20,-1,-20,-20,-20,7,9
3506,-20,-20,-20,-20,-20,-20,-20,-11,-20,20,9
3507,-20,-20,-20,-20,-20,-14,-20,7,-20,-13,7
3508,-20,-20,-20,-20,-20,-20,-17,-18,20,-20,8
3509,-20,-19,4,-20,-10,-20,-13,-19,-20,-20,2
3510,-1,-20,-17,-18,-11,-20,-7,-20,-20,-20,0
3511,-11,-20,-15,-11,-13,0,-14,-14,-20,-1,5
3512,-20,-20,-20,-20,-20,-14,-18,19,-20,-20,7
3513,-20,-19,-20,-17,-20,-16,-20,14,-20,-20,7
3514,-20,-19,-20,-20,-20,20,-20,-12,-20,-20,5
3515,7,-2,-3,6,4,-5,3,-1,20,-8,8
3516,-12,-14,5,-6,-2,-16,0,-10,10,-9,8
3517,-20,-20,-20,-20,-20,-20,-17,20,-20,-20,7
3518,-20,-16,-20,-18,-20,10,-20,-14,-20,-6,5
3519,-15,-8,-18,0,-19,-16,-13,-11,-20,-19,3
3520,-20,-19,-20,-20,-20,20,-20,-18,-20,-20,5
3521,-20,-20,-20,-20,-20,20,-20,-14,-20,-20,5
3522,-1,-20,-20,-10,-20,-20,-13,-20,-20,-20,0
3523,-20,-20,-18,-20,-20,-20,-20,-20,20,-20,8
3524,-20,-18,-20,-18,-20,-18,-20,-20,-18,18,9
3525,-20,-20,-20,-20,-20,-20,-20,5,-20,-17,7
3526,-17,-20,-4,-20,-4,-20,-12,-12,-20,-20,2
3527,-20,20,-20,-12,-20,-20,-20,-20,-20,-20,1
3528,-20,-20,-19,-20,-4,-20,-20,-20,-19,-20,4
3529,-18,-19,-20,-13,-20,0,-19,1,-17,-19,7
3530,-8,20,-20,-20,-18,-20,-20,-16,-20,-20,1
3531,-20,-20,-20,20,-20,-20,-20,-20,-20,-20,3
3532,-20,-20,-17,-20,-3,-20,-1,-20,-20,-20,6
3533,-8,-11,-20,0,-20,-20,-18,-18,-14,-20,3
3534,-20,-20,-13,-20,-6,-20,-1,-20,-20,-20,6
3535,-15,-20,0,-14,-12,-20,-16,-18,-9,-20,2
3536,-20,-20,-20,-20,-20,-20,-20,-11,-20,20,9
3537,-20,-20,-15,-20,6,-20,-20,-20,-20,-20,4
3538,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
3539,-20,-20,-20,-20,-20,-20,-20,16,-20,-17,7
3540,-8,-20,-14,-10,-16,-20,-4,-20,-20,-20,6
3541,-20,-14,-20,-20,-20,20,-19,-15,-20,-20,5
3542,6,-20,-20,-19,-20,-17,-7,-16,-20,-19,0
3543,-20,-20,-18,-20,-17,-19,-17,-16,20,-20,8
3544,-17,-14,-12,-16,-16,-10,-6,-15,20,-13,8
3545,-20,-20,-8,-20,0,-20,-7,-20,-20,-20,4
3546,-14,-16,-11,-14,-17,-18,-20,-9,13,-15,8
3547,-20,-20,-20,-20,-20,20,-19,-16,-20,-20,5
3548,-20,-20,-18,-20,-3,-20,5,-19,-20,-20,6
3549,-8,-20,-20,-7,-20,-20,-20,-20,-20,-20,3
3550,-20,-20,-20,-18,-20,-18,-19,20,-20,-20,7
3551,-19,-20,-20,20,-20,-20,-20,-20,-20,-20,3
3552,-1,-20,-20,-8,-20,-20,-6,-20,-20,-20,0
3553,1,-20,-20,-20,-20,-20,-11,-20,-20,-20,0
3554,-19,-20,-13,-10,-7,-20,-12,-20,-20,-20,4
3555,-20,-20,-20,-20,-20,20,-20,-20,-20,-20,5
3556,-20,-20,11,-20,-20,-20,-14,-20,-20,-19,2
3557,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
3558,-20,-20,-20,-20,-20,-20,-20,18,-20,-20,7
3559,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
3560,-20,-20,-20,-20,-20,-13,-16,12,-20,-20,7
3561,-19,20,-20,-10,-20,-20,-18,-20,-20,-20,1
3562,-20,-20,-20,-18,-20,20,-16,-18,-20,-20,5
3563,-20,-20,7,-20,-18,-20,-19,-20,-20,-20,2
3564,-8,11,-20,-3,-20,-20,-20,-14,-20,-20,1
3565,-8,-11,-15,-14,-15,-11,-5,-13,20,-18,8
3566,-20,-20,-20,-20,-20,20,-20,-16,-20,-20,5
3567,-20,-20,6,-20,-16,-20,-18,-20,-20,-20,2
3568,-20,-20,1,-20,-19,-20,-10,-17,-10,-20,2
3569,-20,-20,-20,-20,-20,-9,-17,-20,20,-20,8
3570,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
3571,-20,-20,-20,-15,-20,-13,-20,8,-20,-20,7
3572,-20,-20,-1,-20,-17,-20,-6,-20,-20,-20,2
3573,-20,-20,-20,-20,-20,-18,-20,20,-20,-20,7
3574,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
3575,5,-20,-20,-20,-20,-20,-9,-20,-20,-20,0
3576,-20,-16,-16,-20,-19,-16,-20,-14,-15,18,9
3577,-20,-20,-20,-20,-20,20,-15,-20,-18,-20,5
3578,-18,-15,-20,2,-20,-20,-20,-18,-20,-20,3
3579,-20,-20,-20,-20,-20,-20,-20,-18,-20,20,9
3580,-19,-20,-13,20,-20,-20,-20,-20,-20,-20,3
3581,-20,-20,-20,-20,-20,20,-14,-20,-20,-20,5
3582,20,-20,-20,-20,-20,-20,-18,-20,-20,-20,0
3583,-20,-20,-20,-17,-20,-20,-18,20,-19,-20,7
3584,-20,-20,-13,-8,2,-20,-14,-20,-20,-20,4
3585,-20,-20,7,-20,-19,-20,-16,-20,-20,-20,2
3586,2,-17,-20,-20,-20,-20,-7,-20,-20,-20,0
3587,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
3588,-20,-20,10,-20,-13,-20,-14,-20,-20,-20,2
3589,-20,-15,-20,-20,-20,20,-20,-18,-20,-20,5
3590,-20,-20,-20,-20,-20,-16,-20,-18,-20,18,9
3591,-19,-13,-20,9,-20,-20,-20,-20,-20,-20,3
3592,-20,-20,18,-20,-16,-20,-18,-20,-20,-20,2
3593,-18,-12,-14,-10,-9,-11,-6,-10,20,-9,8
3594,-20,-12,-20,-20,-20,20,-17,-13,-20,-18,5
3595,-20,-20,-20,-20,-20,-11,-20,14,-20,-20,7
3596,-20,-20,-20,20,-20,-20,-20,-20,-20,-20,3
3597,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
3598,-20,-20,-8,-20,9,-20,-20,-20,-20,-20,4
3599,15,-20,-20,-20,-20,-20,-12,-20,-19,-20,0
3600,-20,-20,-12,-20,-14,-20,-20,-18,20,-19,8
3601,-20,20,-20,-14,-20,-20,-20,-20,-20,-20,1
3602,-15,-17,-13,-17,-13,-19,-15,-16,19,-20,8
3603,-18,-15,-20,-20,-20,20,-20,-12,-20,-20,5
3604,-14,-20,-20,-18,-13,-20,-3,-20,-20,-20,6
3605,-20,-20,-20,-20,-20,-20,-20,-20,-20,20,9
3606,-10,-20,-20,11,-19,-20,-20,-19,-20,-20,3
3607,-17,-20,-20,2,-20,-20,-20,-20,-20,-20,3
3608,-20,-16,-20,-17,-8,-20,-18,-10,5,-20,8
3609,-13,-18,-20,-14,-15,-20,-8,-14,3,-15,8
3610,-20,-20,-20,-20,-6,-20,-6,-20,-19,-20,4
3611,-20,-20,3,-20,-9,-20,-15,-20,-20,-20,2
3612,20,-20,-20,-20,-20,-20,-16,-20,-20,-20,0
3613,-8,-20,-20,-16,-15,-20,-13,-20,-20,-20,0
3614,-20,-20,-11,-20,-1,-20,-18,-20,-20,-20,4
3615,-20,-20,4,-20,-8,-20,-15,-20,-20,-20,2
3616,-19,-18,-20,20,-20,-20,-20,-20,-20,-20,3
3617,-20,-20,-2,-20,-6,-20,-15,-20,-20,-20,2
3618,-20,-20,-18,-16,-18,18,-18,-8,-20,-20,5
3619,-20,-20,-20,-20,-20,-20,-20,-20,-20,20,9
3620,-20,20,-20,-18,-20,-20,-20,-20,-20,-20,1
3621,-20,20,-20,-18,-20,-20,-20,-20,-20,-19,1
3622,-20,-20,-20,-20,-20,-18,-20,-20,-15,20,9
3623,-20,-20,-20,-20,10,-20,-17,-20,-20,-20,4
3624,-20,-20,-20,-20,-20,-19,-20,20,-20,-20,7
3625,20,-20,-20,-20,-20,-20,-17,-20,-19,-20,0
3626,-8,-20,-20,6,-18,-20,-20,-20,-20,-20,3
3627,-17,-7,-1,-20,-12,-13,-6,-20,-16,-20,2
3628,16,-20,-20,-20,-20,-20,-12,-20,-20,-20,0
3629,20,-20,-20,-20,-20,-20,-19,-20,-20,-20,0
3630,-20,-20,-20,-20,-20,-20,-20,4,-20,-9,7
3631,-20,-20,-20,-18,-20,-12,-20,0,-20,-20,7
3632,20,-19,-18,-20,-20,-20,-15,-20,-20,-18,0
3633,-19,-20,-20,-13,-20,-20,-18,20,-20,-20,7
3634,-20,-20,-20,-20,-17,-20,-11,-20,20,-20,8
3635,11,-17,-20,-16,-20,-20,-7,-20,-15,-20,0
3636,-20,-20,-20,-20,-20,18,-20,-11,-20,-16,5
3637,-20,-20,-20,-20,-7,-20,13,-20,-20,-20,6
3638,-20,-20,-16,-20,-4,-20,-20,-20,-9,-20,4
3639,-20,-17,-20,0,-6,-20,-20,-20,-20,-20,3
3640,-1,-6,-9,0,-8,-12,-6,-6,15,-13,8
3641,-20,-20,-20,-20,-20,-20,-20,-20,-20,20,9
3642,-20,-20,-20,-17,-20,-18,-20,12,-20,-13,7
3643,-20,-20,1,-20,-4,-20,-20,-20,-20,-20,2
3644,-20,-20,-20,-20,-20,-17,-20,-20,-20,20,9
3645,-20,-20,-20,-20,-20,20,-20,-20,-20,-20,5
3646,-20,-19,-13,13,-10,-20,-20,-20,-20,-18,3
3647,-20,-20,-20,-20,-20,-20,-20,7,-20,-11,7
3648,-20,-20,20,-20,-20,-20,-20,-19,-20,-20,2
3649,-20,-20,-16,-20,3,-20,-12,-17,-20,-20,4
3650,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
3651,-20,-20,-20,-20,-20,-16,-20,-20,-20,14,9
3652,-20,-20,-20,-20,-20,-18,-20,20,-20,-20,7
3653,-12,-17,-6,-17,-2,-15,-7,-15,19,-9,8
3654,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
3655,-15,-20,-17,4,-17,-20,-20,-19,-20,-20,3
3656,-17,-18,-20,-20,-20,-16,-20,-8,-20,20,9
3657,-14,-20,-20,10,-20,-20,-13,-20,-20,-20,3
3658,-20,-20,-14,-20,-3,-20,1,-20,-20,-20,6
3659,-20,-20,-20,-20,-20,-16,-20,-1,-20,-9,7
3660,-17,-20,-20,-18,-17,-16,-20,-14,19,-20,8
3661,-20,-20,-9,-20,-7,-20,-4,-20,-20,-20,6
3662,-20,-17,-20,-19,-20,20,-20,-9,-20,-9,5
3663,-20,-18,-9,-18,-20,-20,-12,-19,-4,-20,8
3664,-20,-20,-20,-20,-20,-12,-20,-6,-20,-8,7
3665,-20,-20,-20,-20,-20,-15,-20,-17,-20,4,9
3666,-20,-20,-20,-20,-20,-14,-20,-15,-20,20,9
3667,-20,-20,-20,-18,-20,-16,-19,20,-20,-20,7
3668,6,-20,-20,-5,-20,-20,-15,-20,-20,-20,0
3669,-19,-16,-14,-20,-6,-19,-19,-20,-15,-20,4
3670,-20,-20,12,-20,-13,-20,-16,-20,-20,-20,2
3671,-20,-20,-6,6,-10,-19,-18,-20,-20,-20,3
3672,-20,-20,-20,-20,11,-20,-20,-20,-20,-20,4
3673,-2,-16,-9,-20,-15,-12,3,-13,-10,-14,6
3674,-20,-20,-20,-17,-20,-15,-20,-10,-20,-6,9
3675,-20,-20,-20,-20,-20,18,-20,-9,-20,-17,5
3676,-20,-20,-20,14,-20,-20,-20,-20,-20,-20,3
3677,-20,-20,-20,-20,-20,-12,-20,-19,-20,19,9
3678,-15,-20,-1,-11,-6,-20,-20,-15,-20,-20,2
3679,-5,-20,-20,-15,-15,-20,-17,-19,20,-20,8
3680,-17,-20,-18,-3,-20,-6,-8,-3,12,-19,8
3681,2,-19,-20,-12,-15,-18,-4,-16,-20,-14,0
3682,8,-20,-14,-19,-15,-20,-8,-19,-20,-20,0
3683,-20,-20,-19,-20,8,-20,-13,-18,-20,-20,4
3684,-19,4,-20,-1,-20,-20,-20,-14,-20,-20,1
3685,-20,-20,-20,-20,-20,-7,-20,-17,-20,12,9
3686,-20,-20,-20,20,-20,-20,-20,-20,-20,-20,3
3687,-20,-15,-20,19,-20,-20,-20,-20,-20,-20,3
3688,-20,-20,-20,-20,-20,20,-18,-20,-20,-20,5
3689,-20,5,-18,2,-20,-20,-20,-19,-20,-20,1
3690,-20,-20,-20,-20,-20,7,-20,-15,-20,-19,5
3691,-20,-20,-20,-20,-20,20,-16,-17,-20,-20,5
3692,-18,-20,-20,-20,-20,-14,-20,-16,-20,20,9
3693,-10,-19,-9,-20,-19,-12,-12,-10,-11,-15,2
3694,-11,-13,-17,-4,-12,-12,-14,-12,17,-8,8
3695,-20,-20,-20,-13,-17,20,-13,-20,-20,-20,5
3696,-20,-20,-20,-20,-20,20,-20,-20,-20,-16,5
3697,-20,-20,-20,-20,-20,-18,-20,-19,-20,20,9
3698,-20,-20,-20,-20,-20,20,-20,-20,-20,-10,5
3699,1,-13,2,-3,-11,-20,-2,-13,-19,-17,2
3700,-2,-20,-20,-14,-19,-20,6,-20,-20,-20,6
3701,-20,-20,-20,-20,-20,-17,-20,-4,-20,-5,7
3702,-6,-7,-20,6,-20,-14,-5,-10,-15,-13,3
3703,-20,-20,-20,-20,-20,20,-20,-15,-20,-20,5
3704,-20,-20,-13,-20,0,-20,-12,-20,-20,-20,4
3705,-20,-20,20,-20,-12,-20,-20,-20,-20,-20,2
3706,-8,-18,-9,-15,-12,-20,-5,-17,-15,-20,6
3707,-20,-20,-20,-20,-20,-20,-20,-20,-20,20,9
3708,-20,-20,-9,-20,-2,-20,-17,-20,-20,-20,4
3709,-20,-18,-20,-17,-20,-19,-18,-11,17,-16,8
3710,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
3711,-20,-19,-20,-20,-20,-13,-20,-13,-20,20,9
3712,-20,-20,11,-20,-16,-20,-16,-20,-20,-19,2
3713,-20,-20,-20,-20,-17,-20,13,-19,-20,-20,6
3714,-18,-20,-3,-20,-16,-20,-2,-17,-20,-20,6
3715,-20,-20,-18,-20,8,-20,-16,-19,-20,-20,4
3716,-20,-20,-13,-20,-13,-20,-7,-20,6,-20,8
3717,-20,-19,-15,-17,-17,-19,-13,-15,20,-13,8
3718,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
3719,-20,-20,-20,-20,-20,-13,-20,16,-20,-20,7
3720,-20,-15,-18,-7,-6,-20,-20,-15,-20,-20,4
3721,-20,-20,-19,-20,-20,-19,-20,-15,-20,20,9
3722,-19,-20,-20,20,-20,-20,-20,-20,-20,-20,3
3723,-20,-20,-20,-20,-20,-20,-20,-17,-20,16,9
3724,2,-15,-13,-13,-4,-20,5,-9,-11,-16,6
3725,-14,-14,-8,-16,-13,-17,-16,-13,15,-20,8
3726,-20,-20,5,-20,-6,-20,-20,-20,-20,-20,2
3727,-14,-20,-14,-20,-20,-20,-2,-20,-20,-20,6
3728,-19,-20,-20,-13,-20,-20,-20,-13,-20,20,9
3729,19,-20,-20,-20,-20,-20,-18,-20,-20,-20,0
3730,-19,-12,-5,-4,1,-13,-10,-13,-12,-16,4
3731,-20,-20,-1,-20,-7,-20,-12,-20,-20,-20,2
3732,-20,-20,-20,-20,-20,10,-20,-9,-20,-17,5
3733,-17,-11,-8,-7,-19,0,-18,-2,-20,-9,5
3734,9,-20,-20,-20,-18,-20,-1,-20,-20,-20,0
3735,-20,-20,-11,-20,5,-20,-19,-20,-19,-20,4
3736,-20,-20,-20,-20,-11,-20,11,-20,-20,-20,6
3737,-20,-20,-20,-20,7,-20,-15,-20,-20,-20,4
3738,-15,20,-20,-14,-19,-16,-20,-20,-20,-20,1
3739,-20,-19,-20,6,-20,-20,-20,-20,-20,-19,3
3740,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
3741,-9,-13,-13,-10,-12,-11,-5,-20,-1,-10,8
3742,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
3743,-15,-16,-13,-19,-14,-13,-4,-19,20,-16,8
3744,-19,-20,-20,-7,-15,-20,-20,-16,5,-20,8
3745,-20,-20,-20,-20,-20,-18,-20,0,-20,-8,7
3746,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
3747,1,-18,-16,-13,-9,-20,-3,-19,-14,-17,0
3748,-20,-20,-20,-20,-20,6,-20,-17,-20,-4,5
3749,-20,-20,-20,-18,-20,-8,-16,8,-20,-20,7
3750,-20,-11,-20,13,-20,-20,-20,-20,-20,-20,3
3751,-20,-20,-20,-20,-4,-20,8,-20,-20,-20,6
3752,16,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
3753,-20,-20,-18,-20,3,-20,-8,-17,-20,-20,4
3754,-7,-20,-10,-20,-20,-20,-9,-20,-20,-20,0
3755,-7,-13,-20,14,-20,-20,-15,-14,-20,-16,3
3756,-20,-20,-20,-20,-10,-20,15,-19,-20,-20,6
3757,-20,-20,-18,-20,-20,-7,-20,-19,20,-20,8
3758,-13,-20,-14,-20,-6,-20,-17,-20,20,-20,8
3759,-10,-13,-17,-6,-18,-14,-6,-13,20,-10,8
3760,13,-20,-20,-20,-20,-20,-13,-20,-20,-20,0
3761,-17,-20,13,-18,-13,-20,-9,-19,-20,-20,2
3762,-19,-20,-20,16,-20,-18,-20,-13,-15,-20,3
3763,-20,-20,5,-20,1,-20,-20,-20,-20,-20,2
3764,-20,-16,-11,-17,-13,-15,-15,-14,19,-20,8
3765,-8,-11,-10,-20,-13,-11,-12,-12,-9,-15,0
3766,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
3767,-20,-20,0,-20,-2,-20,-15,-20,-20,-20,2
3768,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
