sample_index,class0_sum,class1_sum,class2_sum,class3_sum,class4_sum,class5_sum,class6_sum,class7_sum,class8_sum,class9_sum,predicted_label
2524,15,-20,-19,-20,-20,-20,-7,-20,-20,-20,0
2525,-14,-13,-10,-8,-17,-8,-17,-10,-16,16,9
2526,-20,-19,-19,15,-20,-20,-20,-20,-20,-20,3
2527,-20,-20,-17,-20,-20,-16,-20,20,-20,-20,7
2528,-20,-17,-20,-19,-20,17,-20,-18,-20,-20,5
2529,-20,-20,-18,-20,-20,-20,-17,-2,-20,3,9
2530,-20,-20,-20,-20,-20,-20,-20,-10,-20,11,9
2531,-9,-15,0,-7,-6,-7,0,-19,-15,-20,2
2532,1,-19,-20,-6,-20,-12,-4,-20,-20,-20,0
2533,-20,-20,-20,-20,-20,-20,-20,10,-20,-13,7
2534,-20,20,-20,-17,-20,-20,-20,-20,-20,-20,1
2535,-20,-20,-20,-20,-20,18,-20,-20,-10,-20,5
2536,-11,-11,-8,-18,-14,17,-14,-7,-16,-16,5
2537,-13,-11,-13,-9,-14,-18,-11,-11,-16,20,9
2538,-19,-20,-15,-20,-20,18,-20,-9,-20,-10,5
2539,-20,-17,-18,-8,7,-20,-15,-18,-18,-20,4
2540,-9,-15,-1,-17,13,-20,-2,-19,-15,-20,4
2541,-9,-15,-2,-11,-8,-13,-3,-20,-20,-20,2
2542,-9,-18,3,-12,-3,-20,-1,-20,-18,-20,2
2543,-14,-11,-16,-13,-16,9,-20,-11,-10,-12,5
2544,-15,-14,-16,-9,-20,-20,-12,-20,-16,10,9
2545,-20,-20,-17,-20,-20,-20,-16,-10,-20,-5,9
2546,-14,-15,-4,-20,-5,-20,-13,-20,-8,-20,2
2547,-17,-20,-2,-20,-11,-20,-5,-20,-20,-20,2
2548,-13,-9,4,-12,-10,-15,2,-10,-9,-14,2
2549,-18,-19,-16,-19,-18,-20,-18,-12,-20,15,9
2550,-20,-20,-20,-20,-20,-20,-20,-18,-20,18,9
2551,-15,-19,-11,-4,-6,-13,-1,-17,-14,-20,6
2552,-7,-17,3,-12,-7,-16,-11,-20,-17,-20,2
2553,-20,20,-20,-18,-20,-20,-20,-18,-20,-20,1
2554,-20,-8,-20,-3,-12,-20,-20,-17,-20,-20,3
2555,-20,-20,-19,-20,-20,-20,-18,20,-20,-20,7
2556,-20,18,-15,-20,-20,-20,-20,-20,-20,-20,1
2557,-19,-16,-15,-16,-13,-14,-15,-20,20,-19,8
2558,-20,-18,-18,-20,-20,-15,-20,20,-18,-19,7
2559,-20,-20,-17,-19,-20,-20,-20,-4,-14,12,9
2560,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
2561,-17,-13,-14,-8,-19,-13,-16,-20,20,-20,8
2562,-20,-20,-12,-20,-15,-12,-18,-12,-17,14,9
2563,-14,-5,-7,18,-15,-19,-12,-19,-16,-16,3
2564,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
2565,-20,-20,-20,-20,-20,-2,-20,-13,-20,3,9
2566,-20,-20,-20,-20,-20,-18,-19,16,-20,-20,7
2567,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
2568,-20,-20,-17,-20,-20,-20,-20,20,-20,-20,7
2569,-20,-18,-19,-7,2,-17,-20,-20,-18,-20,4
2570,-13,-20,-11,-16,-7,-20,2,-20,-20,-20,6
2571,-18,-20,-10,-20,-11,-20,-1,-20,-20,-20,6
2572,-10,-13,15,-13,-10,-12,-4,-9,-13,-20,2
2573,-5,-18,-15,-6,-7,-6,-6,-18,-15,-20,0
2574,-14,-20,-20,-14,-20,20,-15,-18,-18,-20,5
2575,-15,-20,13,-11,-5,-18,-12,-18,-14,-20,2
2576,-16,-20,-16,-20,-17,-20,-15,-20,14,-20,8
2577,-13,-18,-17,-13,-20,-17,-17,-19,-20,20,9
2578,-7,-20,-20,-20,-9,-20,-7,-20,-20,-20,0
2579,-20,-15,-16,-17,-17,-20,-18,-20,20,-20,8
2580,1,-17,-5,-18,-17,-20,-5,-17,-20,-20,0
2581,10,-20,-15,-16,-15,-20,3,-20,-20,-20,0
2582,-20,-20,-16,-20,-19,-3,-20,6,-20,-19,7
2583,-20,-20,-18,-20,-20,-17,-20,20,-20,-20,7
2584,-20,-20,-20,-20,-20,13,-20,-16,-20,-20,5
2585,20,-19,-11,-18,-13,-12,0,-18,-20,-20,0
2586,-20,20,-18,-17,-20,-20,-18,-20,-20,-20,1
2587,-20,-18,-13,-19,-13,-20,-16,-20,-20,20,9
2588,-14,-12,-3,-8,-2,-20,-1,-19,-17,-20,6
2589,7,-20,-18,-16,-10,-20,-8,-20,-10,-20,0
2590,-16,-19,-4,-16,3,-10,-12,-20,-12,-18,4
2591,-16,-20,-20,-20,-16,2,-20,-19,-10,1,5
2592,-12,-20,2,-20,3,-20,3,-20,-17,-20,4
2593,-2,-19,-8,-14,-14,-14,3,-20,-16,-20,6
2594,-9,-20,-7,-20,-8,-13,7,-20,-20,-20,6
2595,-20,-20,-20,-20,-20,-20,-20,9,-20,2,7
2596,-20,20,-20,-13,-20,-20,-20,-20,-20,-20,1
2597,-11,-20,-20,-12,-20,-20,-19,-20,-20,-20,0
2598,-19,-18,-20,-2,-20,15,-10,-18,-20,-20,5
2599,-19,-17,-20,-17,-20,-8,-20,-20,13,-16,8
2600,-20,-20,-18,-18,-14,-4,-20,-3,-14,0,9
2601,-19,-20,-17,-20,-18,-20,2,-20,-20,-20,6
2602,-7,-11,-10,-11,-14,-7,-10,-13,20,-20,8
2603,-14,-16,-4,-19,-11,-17,-10,-20,-10,-20,2
2604,-3,-10,-11,15,-13,-11,-10,-14,-12,-20,3
2605,-15,-19,2,-20,-12,-16,5,-18,-20,-20,6
2606,-20,20,-20,-20,-20,-20,-20,-18,-20,-20,1
2607,-20,-20,-18,-18,-20,-12,-20,6,-20,-20,7
2608,-16,-20,-8,-12,3,-15,-10,-18,-20,-20,4
2609,-14,-20,-18,-20,-20,-20,-15,-20,20,-20,8
2610,-20,-20,-12,-14,-20,-12,-15,20,-20,-20,7
2611,-18,-18,-9,-14,-3,-13,-8,-19,-20,-16,4
2612,-20,20,-20,-14,-20,-20,-20,-20,-20,-20,1
2613,-20,-20,-20,-20,-20,-13,-20,20,-20,-20,7
2614,-20,-20,-15,-20,-20,-20,-18,-20,20,-20,8
2615,-8,-19,-4,-10,-12,-16,1,-19,-12,-20,6
2616,-20,-20,-12,-20,2,-20,-18,-18,-20,-20,4
2617,-11,-16,5,-18,-3,-16,-5,-17,-10,-20,2
2618,-20,-20,-11,-20,2,-20,-14,-20,-20,-20,4
2619,-18,-20,-13,-20,-7,-20,6,-20,-20,-20,6
2620,-18,20,-15,-13,-20,-20,-20,-20,-20,-20,1
2621,-16,-17,-3,-14,-12,-20,-4,-20,4,-20,8
2622,-20,-20,-10,-16,-4,-20,-4,-20,-20,-20,4
2623,-15,-17,-20,-18,-16,-19,-15,4,-8,-4,7
2624,-14,-18,8,-5,-7,-19,-10,-15,-18,-17,2
2625,-20,-17,-6,-20,-18,-20,-13,-20,-20,20,9
2626,-20,-20,-7,-19,6,-18,0,-20,-20,-20,4
2627,-20,-19,-19,-20,-18,20,-20,-7,-19,-20,5
2628,-5,-17,-2,-12,-3,-13,-4,-19,-10,-20,2
2629,-16,-19,-20,3,-20,-20,-16,-20,-20,-20,3
2630,-16,-9,-12,20,-13,-20,-12,-20,-20,-18,3
2631,-13,-20,-19,-19,-15,-20,-17,-20,20,-20,8
2632,-18,-14,-9,-16,-13,-17,-13,-12,15,-20,8
2633,-20,-20,13,-20,-20,-20,-19,-20,-20,-20,2
2634,20,-12,-19,-20,-15,-19,-9,-19,-19,-20,0
2635,-17,-16,-13,-20,-19,-13,-7,20,-20,-19,7
2636,-20,-20,-18,-15,0,-20,-9,-20,-20,-20,4
2637,-20,-20,-14,-20,6,-20,-6,-15,-20,-20,4
2638,20,-10,-14,-20,-13,-18,-13,-20,-9,-20,0
2639,-20,-19,-11,-9,5,-13,-13,-20,-17,-20,4
2640,-20,13,-20,-7,-20,-20,-20,-20,-20,-20,1
2641,-13,-17,-13,-8,-20,-16,-17,-20,-20,-20,3
2642,-14,-3,-4,-5,0,-8,-10,-12,20,-20,8
2643,-14,20,-20,-16,-20,-20,-20,-19,-20,-20,1
2644,-20,-20,-20,-20,-20,-20,-20,16,-20,-15,7
2645,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
2646,-6,-14,0,-13,-10,-13,-3,-15,-18,-20,2
2647,-20,-20,-6,-20,-6,-18,-5,-20,-20,-20,6
2648,-20,-14,-20,16,-20,-20,-20,-20,-20,-20,3
2649,-18,-1,-4,-13,-19,-20,-20,-20,-20,-20,1
2650,-20,-20,0,-12,-13,-20,-20,-20,-20,-20,2
2651,-20,-19,-20,-20,-20,-20,-20,20,-20,-10,7
2652,-17,-20,-6,-20,-11,-20,-3,-20,-20,-20,6
2653,-20,-20,-2,-20,-14,-20,-2,-20,-20,-20,2
2654,13,-20,-18,-20,-20,-20,-8,-20,-18,-20,0
2655,-16,-20,-8,-17,-14,-18,-5,-20,-20,-20,6
2656,-20,-20,-11,-5,-7,-18,-4,-20,-16,-20,6
2657,-19,-17,-20,-20,-18,-7,-20,-4,-19,-20,7
2658,-13,-20,-4,-16,-16,-20,-5,-20,-20,-20,2
2659,-8,-11,3,-15,2,-15,-4,-20,-1,-18,2
2660,-13,-19,-20,1,-15,-19,-20,-20,-20,-20,3
2661,-16,-15,14,-20,-5,-20,-8,-20,-20,-20,2
2662,-14,-20,-18,20,-19,-19,-10,-20,-19,-20,3
2663,20,-15,-19,-19,-16,-14,-5,-18,-18,-20,0
2664,-18,-13,-18,-20,-19,-20,-20,-20,-20,20,9
2665,-19,-20,-13,-17,-20,-14,-10,14,-19,-20,7
2666,-2,-10,-10,7,-9,-6,-2,-19,-7,-19,3
2667,-18,-20,-19,-20,-20,17,-19,-19,-16,-20,5
2668,-20,-20,-16,-2,-7,-19,-10,-20,-15,-15,3
2669,-15,-18,-16,-20,-17,-17,-17,-18,-17,20,9
2670,-20,-20,-1,-15,2,-20,5,-20,-17,-20,6
2671,-17,-20,3,-20,0,-20,-15,-20,-18,-20,2
2672,-20,-17,-15,-18,-16,17,-18,-11,-15,-14,5
2673,20,-20,-20,-20,-20,-20,-10,-20,-20,-20,0
2674,-6,-16,11,-10,-20,-14,-5,-17,-13,-20,2
2675,-17,-11,-17,-16,-11,-19,-11,-16,20,-20,8
2676,-20,-20,-14,-14,3,-20,-16,-20,-20,-20,4
2677,7,-16,-13,-10,-16,-17,-2,-19,-20,-20,0
2678,-20,-20,-20,-18,-6,-20,-20,-20,-20,-20,4
2679,-20,-20,-20,-20,5,-20,-17,-20,-20,-20,4
2680,16,-20,-4,-18,-15,-19,-6,-20,-20,-20,0
2681,-20,-20,-11,-18,0,-20,-5,-20,-20,-20,4
2682,-20,20,-20,-17,-20,-20,-20,-20,-20,-20,1
2683,-20,-20,-13,-20,-5,-18,5,-20,-20,-20,6
2684,-20,-20,-6,-14,3,-20,-5,-20,-20,-20,4
2685,-20,-20,-18,-14,-14,-20,0,-20,-20,-20,6
2686,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
2687,-20,20,-20,-18,-20,-20,-20,-20,-20,-20,1
2688,7,-17,-16,-10,-17,-14,-10,-20,-17,-20,0
2689,-11,-20,-6,-9,-3,-14,-2,-20,-9,-20,6
2690,-20,1,-16,-4,-7,-17,-17,-20,-17,-20,1
2691,-20,7,-20,-3,-20,-15,-20,-20,-14,-20,1
2692,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
2693,-20,-19,-20,-20,-15,20,-20,-19,-20,-20,5
2694,-20,-20,-8,-20,-2,-20,-3,-20,-14,-20,4
2695,-12,-20,-11,-13,-18,-20,-16,-20,-20,-20,2
2696,-12,-12,-7,-17,-18,-20,-16,-20,13,-20,8
2697,-20,-20,-20,11,-20,-20,-20,-19,-19,-20,3
2698,-20,-13,-7,1,3,-18,-12,-20,-15,-20,4
2699,-20,20,-20,-14,-20,-20,-20,-20,-20,-20,1
2700,-20,-20,-20,-20,-20,0,-14,-16,-16,-20,5
2701,-19,-16,-2,-13,11,-20,-4,-20,-20,-20,4
2702,-15,-8,-19,-13,-11,-19,-15,-13,-10,20,9
2703,-14,-12,-12,-19,-10,-15,-8,-15,18,-15,8
2704,-12,-20,-17,-20,-20,-15,-16,-16,20,-20,8
2705,-20,-20,-2,-20,-7,-20,-3,-20,-20,-20,2
2706,-19,-20,-14,-20,-18,9,-19,-7,-20,-17,5
2707,-17,-20,-20,-14,-20,19,-10,-16,-12,-20,5
2708,-4,-4,-4,-6,0,-12,4,-5,-5,-20,6
2709,-20,-20,-15,-20,-20,-19,-19,20,-19,-20,7
2710,-20,-20,-11,1,-13,-19,-19,-20,-16,-20,3
2711,-20,-20,-20,-20,-20,-20,-20,-20,-20,20,9
2712,-20,17,-20,-13,-20,-20,-20,-20,-20,-20,1
2713,-9,-20,-20,-20,-16,-20,-1,-20,-13,-20,6
2714,-17,-17,-14,-20,-14,9,-20,-20,-13,-12,5
2715,-19,-19,-8,4,-16,-18,-18,-20,-19,-20,3
2716,-20,-20,-20,-20,-20,-16,-20,20,-20,-16,7
2717,-20,-20,-7,-20,-17,-20,-10,-20,-17,-20,2
2718,-20,20,-20,-18,-20,-20,-20,-20,-20,-20,1
2719,-20,20,-20,-16,-20,-20,-20,-20,-20,-20,1
2720,-11,-20,-11,-20,-18,-19,-20,-15,20,-20,8
2721,-10,-20,-16,-20,-12,-20,0,-20,-20,-20,6
2722,-20,-20,6,-20,-2,-20,-14,-20,-20,-20,2
2723,20,-20,-15,-20,-18,-20,-17,-20,-17,-20,0
2724,-20,-18,-20,-20,-20,20,-18,-13,-20,-20,5
2725,-20,-20,-14,-20,-20,-20,-20,-12,-20,19,9
2726,9,-20,-16,-13,-11,-13,0,-20,-17,-20,0
2727,-10,-16,-14,4,-15,-19,-9,-20,-20,-20,3
2728,-20,-20,-18,-20,-20,-15,-18,-20,20,-20,8
2729,-19,1,-20,2,-20,-20,-20,-20,-20,-20,3
2730,15,-20,-20,-19,-20,-16,2,-19,-20,-20,0
2731,-20,-20,-15,-20,20,-18,-14,-20,-20,-20,4
2732,-5,-7,1,-3,-6,-12,1,-13,-2,-16,2
2733,-20,-20,-1,-17,-11,-16,-15,-20,-20,-20,2
2734,-20,-19,-10,-11,-5,-19,-9,-20,-16,-20,4
2735,-19,-20,-15,-20,-20,-20,-12,-20,20,-20,8
2736,-17,-20,-20,4,-20,-20,-17,-20,-18,-20,3
2737,-20,-20,-14,-13,6,-13,-3,-20,-20,-14,4
2738,-19,-18,1,-13,-4,-14,4,-19,-20,-20,6
2739,-14,4,-7,-17,-20,-20,-15,-20,-20,-20,1
2740,-13,-14,-9,-11,-17,-20,-13,-16,-19,20,9
2741,-20,-20,-11,-15,-14,-20,-16,-20,-16,-20,2
2742,-20,-19,-15,-20,-20,-17,-18,20,-20,-17,7
2743,-18,-13,-17,-18,-19,-20,-16,-13,-20,17,9
2744,-14,-16,-14,-14,-18,20,-13,-3,-16,-13,5
2745,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
2746,-13,-20,0,-20,-12,-18,2,-20,-19,-19,6
2747,-18,20,-20,-20,-20,-20,-20,-20,-20,-19,1
2748,-20,-20,-19,-20,-20,14,-20,-14,-20,-18,5
2749,-20,-20,-20,-20,-20,-20,-20,-20,20,-20,8
2750,-7,-17,-13,-12,-6,-11,-9,-18,20,-20,8
2751,-4,-3,8,-4,2,-8,-4,-13,-3,-17,2
2752,-9,-14,-3,-7,-5,-10,5,-14,-13,-18,6
2753,-18,-20,-20,-20,-10,-20,2,-20,-20,-20,6
2754,-20,-20,-5,-20,-6,-16,-1,-20,-16,-20,6
2755,-14,-20,-4,6,-12,-19,-12,-15,-16,-8,3
2756,-16,19,-20,-10,-20,-20,-20,-20,-20,-20,1
2757,-8,-17,1,-10,-5,-20,0,-20,-12,-20,2
2758,-20,-20,-20,-13,3,-20,-11,-16,-20,-20,4
2759,9,-20,-14,-20,-20,-20,-20,-20,-14,-20,0
2760,-13,-3,-15,-8,-18,-16,-13,-20,-19,-20,1
2761,-20,-20,-20,-20,-20,-18,-20,-14,-20,19,9
2762,-20,-12,-20,-16,-19,-13,-19,-20,20,-20,8
2763,-20,-20,1,-19,9,-20,-16,-20,-20,-20,4
2764,20,-20,-20,-20,-20,-16,-11,-20,-20,-20,0
2765,-10,-20,-18,-6,-19,-18,-14,-12,18,-20,8
2766,-16,-20,-19,-13,18,-20,-14,-20,-20,-20,4
2767,-20,-6,-20,7,-20,-20,-20,-20,-20,-20,3
2768,-20,-20,-20,-20,-20,-19,-20,-20,-20,20,9
2769,-20,-20,-17,-20,-17,-20,-12,20,-20,-20,7
2770,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
2771,-19,14,-20,-16,-18,-17,-20,-20,-20,-20,1
2772,-20,-20,-20,-20,-20,3,-20,-12,-20,-10,5
2773,-19,-18,-19,-19,-20,20,-20,-19,-20,-20,5
2774,-20,15,-20,-17,-20,-20,-20,-20,-20,-20,1
2775,-20,-20,-19,-20,-20,-20,-20,-18,-20,20,9
2776,-12,-19,-12,-20,-12,-20,4,-19,-20,-20,6
2777,-20,-20,-10,-20,-3,-20,-9,-20,-20,-20,4
2778,-5,-19,-9,-20,-9,-20,0,-20,-20,-20,6
2779,-10,-19,-15,-1,-5,-10,-11,-20,-13,-20,3
2780,-13,-13,-14,-13,-15,-13,-14,-20,19,-20,8
2781,18,-20,-20,-18,-20,-19,-10,-20,-20,-20,0
2782,-20,-20,-20,-17,-20,-8,-16,11,-15,-20,7
2783,-20,20,-20,-13,-20,-20,-20,-20,-20,-20,1
2784,-12,-15,-14,17,-20,-20,-4,-12,-16,-18,3
2785,9,-20,-20,-15,-15,-16,-9,-20,-20,-20,0
2786,-20,-20,-18,-20,-20,-17,-20,20,-20,-20,7
2787,-16,-20,-18,-14,-9,-20,-13,-20,-20,-20,4
2788,-20,-20,-20,-20,-20,20,-20,-20,-19,-20,5
2789,-12,-10,-14,-9,-17,-19,-12,-18,20,-20,8
2790,-20,20,-20,-16,-20,-20,-20,-20,-20,-20,1
2791,-20,-20,-9,-20,-15,-20,-20,-20,-18,-20,2
2792,-12,-14,8,-15,-4,-13,-4,-20,-11,-20,2
2793,-20,-20,-20,20,-20,-17,-19,-20,-20,-20,3
2794,-20,-20,-20,-18,5,-17,-20,-20,-20,-20,4
2795,-11,-15,-6,-14,-17,-17,-7,-17,15,-20,8
2796,-15,-17,-12,-20,-16,-17,-20,-20,20,-20,8
2797,-20,-20,-17,-20,-17,-16,-20,-20,20,-20,8
2798,-11,-10,-3,0,-13,-18,-3,-7,-9,-18,3
2799,-11,-20,-8,-11,-16,-20,-7,-16,20,-20,8
2800,-20,20,-20,-18,-20,-20,-20,-20,-20,-20,1
2801,-13,-15,-17,-13,-12,-17,-11,-20,20,-20,8
2802,-19,-17,-15,-18,-17,-9,-16,-8,-20,4,9
2803,-20,-14,-18,10,-11,-16,-17,-17,-16,-20,3
2804,20,-18,-8,-20,-19,-20,-11,-20,-20,-20,0
2805,-7,-18,-5,-16,-11,-20,6,-20,-17,-20,6
2806,-1,-20,-20,-20,-15,-20,-6,-20,-20,-20,0
2807,-12,-18,-1,-20,-8,-15,-6,-19,-20,-20,2
2808,-20,-20,-20,-20,-20,-20,-20,-20,-20,20,9
2809,-20,-20,-20,-20,-20,-16,-20,12,-20,-20,7
2810,-20,-14,-20,13,-19,-20,-16,-20,-20,-18,3
2811,-20,-20,-20,-20,-16,-17,-20,7,-20,-8,7
2812,12,-20,-20,-20,-12,-20,-5,-20,-20,-20,0
2813,-20,20,-20,-19,-20,-20,-20,-20,-20,-20,1
2814,-9,-18,1,-10,-1,-18,-5,-18,-16,-18,2
2815,-20,-20,-20,-20,-20,20,-20,-18,-20,-20,5
2816,-18,-20,-18,-15,-19,-20,-17,-18,-20,20,9
2817,-15,-16,-13,-13,-16,-18,-7,-20,-5,-20,8
2818,3,-19,-10,-17,-17,-10,-9,-17,-19,-20,0
2819,-20,-20,-20,-20,-20,13,-15,-11,-20,-20,5
2820,-9,-20,-14,-20,-20,-20,-14,-20,-6,-20,8
2821,-20,-19,-17,-17,-20,8,-18,-15,-20,-12,5
2822,-8,-12,-13,-6,-15,-14,-7,-14,16,-20,8
2823,-20,-16,-20,-20,-20,-10,-14,20,-20,-20,7
2824,-20,-20,-20,-19,-11,-20,-19,-20,-10,-20,8
2825,-20,-20,-12,-20,-17,-16,2,-20,-20,-20,6
2826,-17,-20,4,-20,-15,-20,-11,-20,-20,-20,2
2827,-20,-20,-20,-20,-20,-19,-20,-20,20,-20,8
2828,4,-20,-11,-20,-5,-19,-13,-20,-20,-20,0
2829,5,-20,-3,-17,-9,-20,-11,-20,-16,-20,0
2830,-20,-20,-17,-20,-20,-20,-20,-20,-20,20,9
2831,-15,-4,-6,-4,-16,-16,-16,-13,3,-20,8
2832,-10,-17,-20,-18,-14,-20,-20,-20,-20,-20,0
2833,-18,-19,-14,-20,-15,20,-9,-13,-19,-16,5
2834,-17,-18,-13,-13,-19,-13,-10,-20,20,-20,8
2835,-20,20,-19,-13,-19,-20,-19,-20,-20,-20,1
2836,-20,20,-20,-18,-20,-20,-20,-20,-20,-20,1
2837,-19,-19,3,-18,2,-20,0,-15,-12,-20,2
2838,-7,-20,-6,-11,-2,-11,3,-17,-19,-20,6
2839,9,-20,-11,-20,-18,-20,-13,-20,-20,-20,0
2840,-6,-20,-13,-20,-9,-20,0,-20,-20,-20,6
2841,-20,-20,-20,-20,-20,-20,-13,-3,-4,-20,7
2842,-20,-20,-14,-20,-3,-20,-4,-20,-20,-20,4
2843,-20,-20,9,-18,-20,-12,-9,-20,-20,-20,2
2844,-7,-15,-11,5,-12,-20,5,-17,-18,-17,3
2845,-20,-16,-17,17,-12,-20,-13,-20,-20,-20,3
2846,-8,-6,-11,-7,-16,-17,-7,-16,-12,14,9
2847,-20,-20,-20,-20,-20,5,-20,0,-20,-20,5
2848,-19,-19,-1,-20,3,-20,-8,-20,-20,-20,4
2849,-20,-20,-17,1,-14,-17,-19,-20,-20,-20,3
2850,-17,-13,-14,7,-7,-14,-12,-17,-20,-17,3
2851,-20,20,-20,-18,-20,-20,-20,-20,-20,-20,1
2852,-16,-20,-13,-20,-12,-19,-18,-20,19,-20,8
2853,-20,20,-20,-14,-20,-19,-20,-20,-20,-20,1
2854,-20,-20,-19,-20,-18,20,-14,-13,-20,-20,5
2855,-16,-19,1,-15,-8,-20,-11,-20,-19,-20,2
2856,8,-20,-20,-20,-18,-20,-12,-20,-19,-20,0
2857,13,-20,-19,-20,-12,-20,-10,-20,-20,-20,0
2858,-20,-20,-15,-20,-20,-6,-20,4,-20,-12,7
2859,-20,-18,-13,-15,-20,-20,-15,-15,-20,20,9
2860,-11,-14,0,0,-8,-18,-7,-16,-10,-20,2
2861,-20,-20,6,-20,-19,-20,-6,-20,-20,-20,2
2862,-19,-20,-20,-18,-20,-13,-15,9,-20,-19,7
2863,-17,-12,-6,2,-17,-11,-14,-17,-17,-20,3
2864,-20,-20,-20,-20,-20,-20,-13,20,-20,-20,7
2865,-20,-20,-7,-9,-7,-13,-3,-20,-20,-20,6
2866,-20,20,-20,-9,-20,-20,-17,-16,-20,-20,1
2867,-10,-20,-8,-7,-5,-20,-1,-20,-17,-20,6
2868,-20,-20,11,-20,-20,-20,-17,-20,-20,-20,2
2869,-7,-12,-9,-11,-8,-12,0,-16,4,-20,8
2870,-20,-20,1,-20,-12,-20,-3,-20,-20,-20,2
2871,-20,-20,-20,-20,-20,-14,-19,10,-20,-20,7
2872,-7,-16,-9,-15,-14,-13,-9,-16,-14,-20,0
2873,-20,-20,-19,-19,2,-20,-12,-20,-20,-20,4
2874,-20,-20,-14,-20,-20,-20,-20,-9,-20,16,9
2875,-20,-14,1,4,-19,-14,-18,-20,-19,-15,3
2876,-18,-20,16,-20,-15,-20,-18,-20,-20,-20,2
2877,-18,-19,-15,-18,-20,10,-9,-20,-20,-4,5
2878,-10,-10,5,-8,-3,-13,-1,-11,-7,-20,2
2879,-20,-15,-15,-20,-14,-19,-7,-20,-2,-20,8
2880,-18,-20,-2,-17,1,-18,-4,-20,-17,-20,4
2881,-20,-20,8,-16,-15,-20,-15,-20,-20,-20,2
2882,-20,-20,-17,-20,-18,-20,-14,-20,-20,-20,6
2883,-20,-18,-14,-20,-18,-3,-16,7,-20,-17,7
2884,1,-20,-11,-20,-14,-19,2,-20,-20,-20,6
2885,-16,-16,-13,-5,-13,-20,-9,-20,-16,-20,3
2886,-13,0,-20,-6,-20,-20,-20,-20,-20,-20,1
2887,-15,20,-18,-18,-16,-19,-15,-20,-18,-20,1
2888,20,-13,-16,-7,-18,-9,-12,-19,-19,-20,0
2889,-10,-20,-12,2,-10,-20,-8,-20,-20,-20,3
2890,-20,-20,-20,-20,-17,20,-20,-20,-20,-20,5
2891,-20,-20,-20,-20,-20,5,-20,-5,-20,-20,5
2892,-20,-20,5,-20,1,-20,-11,-20,-20,-20,2
2893,-20,-19,-12,-20,-11,-20,-2,-20,-20,-20,6
2894,-20,-20,-8,-20,-3,-20,-15,-20,-20,-20,4
2895,-20,20,-20,-13,-20,-18,-20,-20,-20,-20,1
2896,-20,-20,-20,-20,-20,-15,-20,-20,20,-20,8
2897,-10,-20,-16,-20,-18,-11,-11,-20,-2,-20,8
2898,-20,-20,-2,-20,-1,-20,-8,-20,-20,-20,4
2899,-20,-20,-8,-20,3,-20,-17,-20,-20,-20,4
2900,-16,-19,-10,-7,-4,-9,-8,-19,-20,-20,4
2901,-16,-20,-3,-20,-4,-12,-8,-16,-20,-20,2
2902,-20,-20,11,-20,-7,-20,-14,-20,-20,-20,2
2903,-20,-18,-20,-20,-20,-20,-19,-17,-20,20,9
2904,-7,-20,1,-20,-5,-20,-13,-20,-20,-20,2
2905,-7,0,-8,2,-6,-8,-12,-10,-3,-20,3
2906,-20,-20,-20,-20,-20,-7,-20,-6,-14,-5,9
2907,-16,-17,-18,-15,-7,-20,2,-20,-17,-20,6
2908,-13,-20,-16,-20,-19,-20,-6,-20,-20,-20,6
2909,-6,-20,-4,-13,-2,-20,-6,-20,-20,-20,4
2910,-14,-18,5,-10,-2,-12,-3,-12,-5,-20,2
2911,-20,-20,-13,-20,-6,-17,-11,-20,-20,-20,4
2912,-20,-20,-20,-18,-20,4,-20,-20,-20,-20,5
2913,-5,-11,-1,-16,13,-17,1,-20,-15,-20,4
2914,-20,-20,-15,-20,-20,-20,-20,-20,-19,20,9
2915,-20,-20,-20,-20,-20,-16,-20,-20,20,-20,8
2916,-20,18,-20,-18,-20,-20,-20,-20,-20,-20,1
2917,-20,-16,-1,-20,-6,-20,-8,-20,-20,-20,2
2918,-15,-19,-9,0,5,-16,-5,-20,-20,-20,4
2919,-20,-20,-18,-20,-14,-20,-3,-20,-20,-20,6
2920,-20,-20,-3,-20,2,-20,-6,-20,-20,-20,4
2921,-20,-20,-13,-20,-16,-16,-18,-19,-20,13,9
2922,-20,-20,-18,-19,8,-18,-3,-20,-19,-20,4
2923,-15,-20,-20,20,-20,-18,-20,-19,-20,-20,3
2924,-20,-20,-15,-20,-20,-19,-20,20,-20,-20,7
2925,-20,20,-20,-13,-20,-20,-20,-20,-20,-20,1
2926,-20,-20,-4,-20,6,-20,-14,-20,-19,-20,4
2927,-19,-20,-3,-18,-4,-17,-4,-18,-20,-20,2
2928,9,-17,-17,-17,-10,-7,0,-20,-11,-20,0
2929,-20,20,-16,-20,-20,-20,-20,-19,-20,-20,1
2930,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
2931,19,-20,-20,-20,-20,-16,-14,-20,-20,-20,0
