Class_0,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9
-20,-20,-20,-20,2,-20,-20,-20,-20,-20
-20,-20,-20,-20,10,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,17,-20,-20
-19,-20,14,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,11,-20,-20,-20,-20,-20,-20
-20,-16,-20,-20,-20,2,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-19,-20,-13,-20
-20,-15,-20,-20,-20,-20,-20,-20,2,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-3,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,2,-20,-20,-20,-20,-20,-20
-20,-12,-20,-20,-20,-20,-20,-20,-20,-20
14,-20,-20,-18,-20,-15,-20,-20,-20,-20
-20,-20,-20,-20,-20,5,-20,-20,-20,-20
-20,-17,-20,-18,-20,-20,-20,-20,-12,-20
-20,-20,-20,-20,-20,-20,-20,-13,-20,-1
-20,-16,-7,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,5
-20,-20,-20,-20,-20,-20,14,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,17,-20,-20
10,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,0,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-18,-20,-20,-2,-20
-20,-20,-20,-20,-20,-20,-20,14,-20,-20
-20,19,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-19,-3,-20,-20,-20,-20,-20
-20,7,-20,-20,-20,-20,-20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-17,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,6,-20,-20,-20,-20,-20,-20,-20
5,-20,-20,-16,-20,-20,-20,-20,-20,-20
18,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,4
-20,19,-20,-20,-20,-20,-20,-20,-20,-20
-20,-15,-20,-20,-20,-20,-20,-7,-20,-20
3,-20,-20,-17,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-19,-20,-20,-16,-20,-11
-20,-20,-20,-20,-20,-20,-20,-20,7,-20
-20,-20,-20,-20,-4,-20,-20,-20,-16,-20
-20,-20,-20,-20,-20,-20,-20,-5,-20,-14
-20,-20,-20,-20,-13,-20,-20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,2,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,8,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-3,-20,-20,-20,-14,-16,-19
-20,15,-20,-20,-20,-20,-20,-20,-20,-20
-20,16,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-16,-20
-20,-20,-20,7,-20,-18,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,-11
-20,-20,-15,-20,-20,-20,10,-20,-20,-20
-14,-20,-20,-20,-20,-14,-20,4,-20,-20
-20,-20,-20,-20,9,-20,-20,-20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-4,-20,-20,-14,-20,-20,-20,-20
-20,-20,-20,12,-20,-20,-20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-18,-20,-6,-20,-20,-9,-20
-20,-17,-20,-20,-20,-20,-20,-3,-20,-20
-20,-20,-20,9,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,9
-20,-20,-20,-20,-20,-20,16,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,12
-20,-20,-20,-5,-20,-20,-18,-20,-20,-20
-11,-20,-20,-20,-20,-4,-20,-19,-10,-19
2,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-3,-16,-20,-20,-20,-17,-11,-20
-20,-20,-20,-20,-20,-20,-20,1,-20,-20
-20,-20,-20,-20,-17,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-2,-20,-20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,1,-20,-20,-20,-20,-20,-17,-20
-20,-20,-20,-16,-20,-10,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-6,-20
18,-20,-20,-20,-20,-20,-20,-20,-20,-20
-18,-20,-20,-20,-19,-20,-20,-20,-6,-20
-20,-20,-20,-20,-20,-11,-20,-20,-9,-20
-20,11,-20,-20,-20,-20,-20,-20,-16,-20
-20,-20,-20,-20,-20,6,-20,-20,-20,-8
7,-20,-20,-20,-20,-20,-20,-20,-18,-20
-20,-20,-20,5,-20,-20,-20,-20,-20,-20
15,-20,-20,-20,-20,-20,-17,-20,-20,-20
-20,-20,-20,-5,-18,-11,-20,-20,-20,-19
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-10,-20,-20,-20,-20,-15
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,0,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,19,-20,-20
-20,-20,12,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-15,-17,-20,-20,-20,-20
-20,-5,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-17,-20,-20,-6,-20
14,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
18,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-5,-20,-20,-20,-20,-20
-20,-20,-20,9,-20,-20,-20,-20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,0
-20,-20,-18,-17,-20,-16,-20,-20,-7,-20
-20,-20,-20,-20,-20,-20,-20,9,-20,-15
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-6,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,1,-20,-20,-20,-20,-19
-20,-20,-20,-20,-20,-20,-20,-20,-20,3
-20,-20,-20,-20,-20,-20,-20,-20,-20,12
-20,-20,-20,0,-20,-20,-20,-20,-20,-20
-20,-20,-12,-20,-13,-20,-20,-10,-10,-5
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,8,-20,-16
-20,-20,-20,-18,-13,-17,-20,-17,-20,6
7,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,20,-20,-20,-20,-20,-20,-20,-20
13,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,0,-20,-18,-20,-20,-20,-20
-20,-20,-20,-2,-20,-16,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-20,-14,-20,-2,-20,-20,-20
-20,-20,-15,-17,-10,-12,-20,-19,-20,2
-20,-20,13,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,14,-20,-20,-20,-20,-20,-20
-20,-20,-20,14,-20,-20,-20,-20,-20,-20
-20,-20,-18,-19,-18,-15,-20,14,-16,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
16,-20,-20,-20,-20,-20,-20,-20,-20,-20
-4,-20,-20,-20,-17,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,8,-20,-20
-20,-20,-20,-17,-20,-6,-20,-20,-20,-20
-20,-20,1,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,7
-20,-20,-20,-20,-20,-10,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,14,-20,-20
-20,-20,-20,-20,14,-20,-20,-20,-20,-20
-20,-20,-20,-20,1,-20,-20,-20,-20,-9
-20,-20,11,-17,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,19,-20,-20,-20
-20,-20,-20,-20,-20,-20,-5,-20,-20,-20
-20,17,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,5
-20,-20,-20,-20,-17,-20,0,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-4,-20
-20,-20,13,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,6
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-3,-20
-20,-20,-20,-17,-20,-20,-20,-20,-20,-20
-20,10,-20,-20,-20,-20,-20,-20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,11,-20,-20,-20
-20,-20,-20,-11,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-1,-20,-20,-20,-20
-20,18,-20,-20,-20,-20,-20,-20,-20,-20
-20,16,-20,-20,-20,-20,-20,-20,-20,-20
-20,19,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,0,-20,-20,-20,-20,-20,-20
-20,-2,-14,-20,-20,-20,-20,-20,-20,-20
-20,-20,-8,-16,-20,-20,-20,-20,-14,-20
-20,-20,-19,1,-20,-18,-20,-20,-20,-20
5,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,4,-20,-20,-20,-20,-20,-20,-20
-2,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,16,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,11,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,0,-20,-20,-20,-20
-20,-20,-20,-20,-20,-5,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-20,4,-18,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,-19
-20,-20,-20,-20,-20,-20,-20,-20,-20,8
-20,-20,-20,-20,-20,-20,12,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-18,-20,2
-20,-20,-20,-20,-20,-20,17,-20,-20,-20
-20,-20,-20,-20,-16,-20,-20,-20,-20,-20
-20,-20,-17,-1,-14,-20,-20,-17,-17,-19
-20,-20,-14,-14,-7,-10,9,-20,-8,-14
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,-20,-18,-20,-20,0,-20
-20,-20,-20,-20,-20,-6,-20,-20,-20,-20
-20,12,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,9,-20,-20,-20,-20,-20
-20,-20,13,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,13,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,-12
-20,-20,-20,-20,-20,-6,-20,-20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-19,-20,-20,-16,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,3
8,-20,-20,-16,-20,-4,-20,-20,-18,-20
-20,-20,-15,-20,-20,-20,-20,-20,-15,-20
-20,-20,-20,-20,17,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,4
-20,-20,-20,-20,-20,-14,-20,-20,-20,-20
-20,-20,-20,-18,-20,-20,-20,7,-20,-20
-20,19,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-3,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-5,-20,-20,-20,-20
-9,-20,-20,-20,-20,-20,4,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,9
-20,-20,-20,-10,-20,-20,-20,-20,-1,-14
-20,-20,-20,-20,-20,-20,-20,-13,-20,-12
-20,15,-20,-20,-20,-20,-20,-20,-20,-20
-20,11,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,11,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,18,-20,-20
-20,-20,-20,-20,-20,-20,13,-20,-20,-20
-20,-20,-20,1,-20,-16,-20,-20,-20,-20
-20,-20,16,-20,-20,-20,-20,-20,-20,-20
-20,-20,13,-20,-20,-20,-20,-20,-20,-20
19,-20,-20,-20,-20,-18,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-7,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,4
-20,-20,5,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-17,-20,-5,-20,-20,-18,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
7,-20,-20,-17,-18,-14,-20,-20,-16,-20
-20,-20,-20,-20,-20,-20,-20,-20,-18,-20
-20,-14,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-7,-20,-20,-20,-20,-20
-20,-20,-20,-18,-20,-7,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-16,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,11
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,11
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,4,-20,-20,-20
-20,-5,-20,-20,-20,-20,-20,-20,-17,-20
-20,-20,-20,-20,-20,-8,-20,-20,-20,-20
-18,-20,-20,-18,-20,7,-18,-20,-6,-20
-20,-17,-20,-20,-20,-15,-20,-20,1,-20
-20,-20,-20,-18,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,7,-20
-20,-20,12,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,-20,-15,-20,-20,-13,-20
11,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,-11
-20,-20,-20,-20,-20,-20,19,-20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-18,1,-18,-19,-20,-20,-20,-20
-20,-20,-20,-15,-3,-20,-20,-20,-20,-14
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-10,-20,-19,-20,-20,-20,-20
-20,-20,8,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,5,-20,-20,-20,-20,-20,-18
-20,-20,-20,-20,4,-20,-20,-20,-20,-12
-20,-20,-12,-20,-9,-20,-19,-20,-20,-20
-20,-20,-20,-15,-20,-10,-20,-20,-20,-20
-20,-20,18,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,0,-20,-20
-20,16,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,16,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,-19,-20,-7,-20,-20,-20
-20,13,-20,-20,-20,-20,-20,-20,-20,-20
-12,-20,-20,-20,-20,5,-20,-20,-14,-20
-20,-20,-20,-20,-19,-20,-20,-13,-20,-20
-20,-20,-20,-20,-20,-17,-20,-20,-13,-20
-20,-20,-20,-20,-20,-20,19,-20,-20,-20
19,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,13,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,1,-20
-20,-20,9,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-11,-9,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,17,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-3,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-9,-20,-20,-20,-20
-20,-20,-12,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,-3
-20,-20,12,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,13,-20,-20,-20,-20,-20
19,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-19,-20,-20,3,-20
-20,-20,-20,-20,-20,-20,-20,-20,-7,-20
-20,-20,-20,1,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-1,-20,-20,-20,-20,-18
-20,-20,-20,-20,-20,-20,-20,-20,-20,11
-20,-14,1,-3,-10,-13,-19,-19,-8,-20
-20,-20,-20,-20,-20,-20,-20,15,-20,-20
-20,-20,-20,-20,-20,7,-20,-20,-20,-20
-20,-17,-20,-20,-20,-20,-20,-20,-18,-20
-20,-20,-20,-20,-20,-20,-8,-20,-20,-20
-20,-20,-20,-8,-20,-10,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-19,-20,-20,-19,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,14,-20,-20
-20,-20,-20,1,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,12,-20,-20,-20
-20,-20,-20,-20,1,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,6
-20,-20,-20,-20,11,-20,-20,-20,-20,-20
-20,-20,-20,-20,-19,-20,-10,-20,-20,-20
-20,-20,-20,-20,-20,-15,-20,-20,-20,-20
-20,-20,-16,-4,-20,-20,-20,-20,-18,-20
-11,-20,-15,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,10,-20,-20,-20,-20,-20
-20,19,-20,-20,-20,-20,-20,-20,-20,-20
1,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,6,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-14,-20,-20,-20,-20,-19
-20,-20,-20,-20,-20,-20,17,-20,-20,-20
-20,-20,14,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-18,2
-20,-5,-20,-20,-20,-20,-20,-20,-20,-20
-20,16,-20,-20,-20,-20,-20,-20,-20,-20
12,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,12,-20,-20,-20
-20,-20,-20,8,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,8
-20,-20,-20,-20,-20,-10,-20,-20,-20,-13
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,-20,-5,-20,-20,-15,-8
-20,-20,-20,-20,-20,-20,15,-20,-20,-20
-20,-20,-20,-20,-20,2,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-18,-4,-2
-20,-20,-18,-20,-4,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,12,-20,-20,-20
-20,-20,-20,-20,7,-20,-20,-20,-20,-20
-20,-20,-20,3,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,-5
-20,9,-20,-20,-20,-20,-20,-20,-20,-20
-20,-18,-20,-9,-20,-20,-20,-20,-20,-17
-20,-20,-20,-20,12,-20,-20,-20,-20,-20
-20,14,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,10
-20,15,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-10,-17,-20,-20,-20,-20,-20,-20
-20,15,-20,-20,-20,-20,-20,-20,-20,-20
-20,-12,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,9
-20,-20,-20,10,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,3,-20,-20,-20,-18
-20,-20,-20,-20,9,-20,-20,-20,-20,-20
20,-20,-20,-20,-20,-12,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-15,-20,-1
-20,-20,-20,-14,-20,-20,-20,-20,-16,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,4,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,6,-16,-20
-20,-20,-20,-20,-20,-3,-20,-20,-20,-20
-20,-20,-20,-20,-20,4,-20,-20,-20,-20
-20,-20,-20,9,-20,-20,-20,-20,-20,-20
-20,-20,-20,11,-20,-20,-20,-20,-20,-20
3,-20,-20,-20,-12,-20,-20,-20,-20,-20
-20,16,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-6,-20,-9,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,13,-20,-20
-20,-20,-20,-20,-20,-14,-19,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-4,-20
-20,-20,-20,-20,-20,-20,4,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,15,-20,-20,-20,-20,-20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-7,-20
-18,-20,-9,-9,-20,-16,-20,-6,-5,-11
-20,-20,-20,4,-20,-17,-20,-20,-20,-20
-20,-20,-20,-20,10,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-13,-1,-20,-20,-20
-20,-20,-20,-17,-16,-20,-20,0,-17,3
-20,-20,-20,-20,-20,-20,-20,-20,-20,-2
-20,-20,-20,-20,-20,-20,-20,-20,2,-20
-20,19,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-15,-14,-20,-20,-14,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,0
-20,-20,-20,-20,-20,-20,-20,-20,-20,5
-20,-20,2,-14,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,2,-20
-20,-20,-19,-20,-20,-18,2,-20,-20,-20
-20,-20,-3,-20,-20,-20,-20,-20,-11,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
12,-20,-20,-20,-20,-20,-20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,0,-20,-20
-20,-20,-20,-20,-20,-6,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,0,-20
-20,-20,-20,-20,-20,-20,8,-20,-20,-20
15,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-16,-20,-20,-20,-20,-11
-20,-20,-20,3,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-19,-20,2
-20,11,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,0,-20,-20,-20,-20,-20,-20
-15,-20,-20,-20,-20,-12,-20,-20,-20,-20
-20,-20,-20,-20,2,-20,-20,-20,-20,-20
-20,-20,-20,-9,-20,-20,-20,-20,-20,-20
-20,-20,-20,11,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,2,-20,-20,-20,-20
-20,-20,-20,-20,-20,7,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,13,-20,-20,-20
-20,-20,-20,1,-20,-20,-20,-20,-20,-20
18,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-16,5,-19,-20,-20,-20,-20,-20,-20
-20,-20,-20,12,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,5,-20,-20,-20,-20,-20
-20,-20,9,-20,-20,-20,-20,-20,-17,-20
-20,-20,-20,0,-20,-20,-20,-20,-20,-17
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,5
-20,-20,-20,-20,-20,-20,-20,-20,-20,5
-20,-20,-20,-20,-11,-20,-20,-20,-20,-20
-20,-20,-20,-14,-18,-18,-18,6,-17,-20
-20,-20,13,-20,-20,-20,-20,-20,-20,-20
-20,-19,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,5,-20,-20,-20,-20,-14
-20,-20,-20,-20,-20,-20,-20,-8,-20,-19
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,16,-20,-20,-20
5,-20,-12,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-17,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,1,-20,-20,-20,-20
-20,-20,14,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,1,-20
-20,-20,-20,-20,-20,8,-20,-20,-20,-18
-20,-20,-20,-20,-20,-20,-20,7,-20,-20
-20,-20,-20,-17,-20,-20,-20,-20,-15,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-10,-20,-20,-12,-20,-16,-19,-20,-6,-20
-20,-20,9,-20,-20,-20,-20,-20,-16,-20
-20,-20,-20,-20,-16,-20,-20,-7,-20,-20
-20,-20,7,-20,-20,-20,-20,-20,-10,-20
-20,-20,-20,-20,-20,-20,-20,-20,7,-20
-20,-20,17,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-19,-20,-6,-20,-20,-20,-20
-20,-20,-20,-12,-20,1,-20,-20,-20,-20
-6,-20,-20,-20,-20,-20,-20,-16,-20,-10
-20,-20,-20,-20,-20,-20,6,-20,-12,-20
-20,-20,-20,-20,-1,-20,-20,-20,-20,-20
-12,-20,-20,-9,-10,-10,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-1,-20
-20,-20,-20,-20,11,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-19,-20,-8,-20
-20,-20,11,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-20,1,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-18,-20,-20,-20,-20
-20,-20,16,-20,-20,-20,-20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,13,-20,-20,-20,-20,-20,-20
-20,-20,-12,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,2
-20,-20,-20,-20,-20,-20,-9,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,8,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-15,-3,-20,-20,-20,-20
-20,-1,-20,-20,-20,-20,-20,-20,-20,-20
-20,2,-20,-20,-20,-20,-20,-20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-14,-20,-20,-20,-20,-20,-8,-20
-20,-20,-20,8,-20,-20,-20,-20,-20,-20
-20,-20,-17,-19,-17,-20,11,-20,-17,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-7,-20
-20,-20,-20,-20,-20,-20,-20,17,-20,-20
-20,-20,-20,-20,-20,-20,4,-20,-20,-20
-20,-20,-12,-20,-6,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,3,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,9
-20,-20,-20,-20,-20,-20,-20,-20,-20,-3
-20,-20,-20,-20,-20,-20,-20,-20,-7,-8
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-1,-20,-17,-20,-20,-20,-20
-20,-20,-20,-15,-20,-20,-20,-20,0,-20
-20,-20,-20,0,-20,-20,-20,-20,-20,-20
